City,Company,Company_id,Phone,URL,Social new
MSC_part1,Бис Премьер,70000001050026142,tel:+74991716306,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001050026141&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001050026142&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/70030076202374561"
MSC_part1,Витязь,4504127908408933,tel:+74952207129,Неизветно,"http://link.2gis.ru/1.2/07000597/online/20211101/project32/4504127908408933/null/dF4bgr935C3HJ56342IGGGG2bu99yf95G6G979857829964HqEpt7A638BG48G6GG4G4IJ4J9ktvuv19389537A2B61H1JJ175?http://chop-24.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498304828&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908408933&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Пересвет-Центр,4504127908446883,tel:+74959135131,Неизветно,"http://link.2gis.ru/1.2/9646E2DA/online/20211101/project32/4504127908446883/null/7tBn96935C3HJ56342IGGGG2e0E9h195G6G9798578678B4HqEpt7A638BG48G6GG4G4IJ4Jx69Buv19389537A2B61H1JJ121?http://www.peresvetc.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498316432&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908446883&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Альфа-плюс,4504127918414868,tel:+74957487159,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498299666&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127918414868&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606387220"
MSC_part1,Комплекс,70000001037294726,Неизвестно,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001037294725&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001037294726&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606390670"
MSC_part1,Катран,70000001033000701,tel:+74951366784,Неизветно,"http://link.2gis.ru/1.2/C864AA0F/online/20211101/project32/70000001033000701/null/B5hA3n935C3HJ81301IGGGGG90zlhl95G6G9798578210A12qEpt7A6389G46G6GG40J3JG7py4ouv193895102265H1H3JH385?http://www.katran.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136499815655&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001033000701&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Кирвес,70000001050027349,tel:+74957474949,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001050027348&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001050027349&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385655528073"
MSC_part1,Ирбис,4504127914583162,tel:+74992644648,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136499170415&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127914583162&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606386444"
MSC_part1,ЗащитаПлюс,70000001033249889,Неизвестно,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001033249888&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001033249889&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/70030076195133067"
MSC_part1,Лавина,70000001033642865,tel:+74956659672,Неизветно,"http://link.2gis.ru/1.2/5C8D8A7D/online/20211101/project32/70000001033642865/null/umueje935C3HJ81301IGGGGG42ymlh95G6G9798578852B76qEpt7A638AG47G6GG40J3JG75w6suv193895102265H1H3JH38d?http://www.lavinaguard.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001033642864&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001033642865&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Атлант-Безопасность,4504127908392801,tel:+74991575396,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498300259&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908392801&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606390709"
MSC_part1,Общественный пункт охраны порядка Юго-Западного административного округа,70000001049556099,tel:+74991324228,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001049556098&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001049556099&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606390686"
MSC_part1,Аргумент,70000001050010980,tel:+79096864023,Неизветно,"http://link.2gis.ru/1.2/3DBDED53/online/20211101/project32/70000001050010980/null/Bmn2nl935C3HJ81301IGGGGGhbhxsp95G6G97C3778220C91qEpt7A638AG47G6GG40J3JG72iefuv193895102282H1H3JH396?http://www.chopr.ru
https://instagram.com/argumentchop
https://wa.me/79096864023?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
https://wa.me/79671304417?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
MSC_part1,Максимус,70000001042221240,tel:+79151331083,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001042221239&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001042221240&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606386026"
MSC_part1,РУСИЧ,70000001031805383,tel:+79777460507,Неизветно,"http://link.2gis.ru/1.2/4E1AD804/online/20211101/project32/70000001031805383/null/Fyzjmv935C3HJ81301IGGGGGqfEhyd95G6G9798578A15694qEpt7A638AG47G6GG40J3JG7g3whuv193895102263H1H3JH37b?http://ckb-rusich.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001031805382&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001031805383&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Робэп Беркут,70000001050027438,tel:+79265306787,Неизветно,"https://wa.me/79265306787?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001050027437&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001050027438&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Бастион,70000001044424764,tel:+74957480127,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136499171399&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001044424764&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606391050"
MSC_part1,Интегрированная безопасность,70000001026861413,Неизвестно,Неизветно,"http://link.2gis.ru/1.2/4895D27E/online/20211101/project32/70000001026861413/null/klAuly935C3HJ81301IGGGGGj5Eyyg95G6G9798578A71724qEpt7A638BG48G6GG40J3JG7u3jruv193895102258H1H3JH372?http://intbez-sro.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001026861412&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001026861413&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Глобал Секьюрити,4504127908409792,tel:+74952320837,Неизветно,"http://link.2gis.ru/1.2/E0B10AF5/online/20211101/project32/4504127908409792/null/6Bhd9s935C3HJ56342IGGGG234v89D95G6G97985782A7C3HqEpt7A6388G45G6GG4G4IJ4Jwflxuv19389537A2B61H1JJ1g4?http://globalsecurity.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498305216&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908409792&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Центр-Защита,70000001045476832,tel:+79165718007,Неизветно,"https://wa.me/79165443699?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001045476831&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001045476832&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Берсек-2,70000001036744875,tel:+79031366054,Неизветно,"https://wa.me/79031366054?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001036744874&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001036744875&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,МОСОХРАНА,4504127908992844,tel:+74954413055,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498625860&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908992844&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606388020"
MSC_part1,Оберег-групп,70000001052636026,tel:+79263336615,Неизветно,"https://vk.com/club185577483
https://wa.me/79263336615?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001052636025&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001052636026&utm_source=online&utm_medium=products&utm_campaign=card"
MSC_part1,Трикод,70000001041534666,tel:+74957966425,Неизветно,"http://link.2gis.ru/1.2/2414AFE8/online/20211101/project32/70000001041534666/null/u5yprc935C3HJ81301IGGGGGk7lj5m95G6G97C3778744977qEpt7A638AG47G6GG40J3JG79nl5uv193895102273H1H3JH374?http://trikod-security.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001041534665&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001041534666&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,СФЕРА СН,4504127908460812,tel:+74992670345,Неизветно,"http://link.2gis.ru/1.2/CF8AC055/online/20211101/project32/4504127908460812/null/vkmcgp935C3HJ56342IGGGG233u5wj95G6G979857881843HqEpt7A6388G45G6GG4G4IJ4Js1nmuv19389537A2B61H1JJ1ce?http://absfera.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498322096&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908460812&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,АСТГАРД,4504127908392077,tel:+74992655663,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498300012&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908392077&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606385770"
MSC_part1,Ружьин,70000001049790086,tel:+74993944031,Неизветно,"http://link.2gis.ru/1.2/879945DE/online/20211101/project32/70000001049790086/null/xlde5b935C3HJ81301IGGGGG96on7d95G6G97C37789A0397qEpt7A638AG47G6GG40J3JG7yochuv19389510227BH1H3JH31d?http://ruzhin.ru
https://instagram.com/ruzhin.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001049790085&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001049790086&utm_source=online&utm_medium=products&utm_campaign=card"
MSC_part1,Стрела,70000001049883615,tel:+74997280222,Неизветно,"http://link.2gis.ru/1.2/A2FB8466/online/20211101/project32/70000001049883615/null/Bmn2nl935C3HJ81301IGGGGGhbhxsp95G6G97C3778A93926qEpt7A638AG47G6GG40J3JG72iefuv19389510227BH1H3JH343?http://chopstrela.ru
https://instagram.com/chopstrela_mos
https://wa.me/79651698755?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001049883614&utm_source=online&utm_medium=products&utm_campaign=card"
MSC_part1,Охрана,70000001049553304,tel:+74956899797,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001049553303&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001049553304&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606389001"
MSC_part1,Сила,70000001024568689,tel:+74955094329,Неизветно,"http://link.2gis.ru/1.2/9E3699A5/online/20211101/project32/70000001024568689/null/9iB7AA935C3HJ81301IGGGGGdfmfs395G6G979857877899AqEpt7A6388G45G6GG40J3JG7ezm7uv193895102256H1H3JH39d?http://psc-sila.com
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001024568688&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001024568689&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Славяне,70000001028095345,tel:+79262360400,Неизветно,"https://wa.me/79262360400?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001028095344&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001028095345&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Частное охранное предприятие Спектра,70000001055796375,tel:+74959251662,Неизветно,"http://link.2gis.ru/1.2/7719CB29/online/20211101/project32/70000001055796375/null/lesbtc935C3HJ81301IGGGGG6b9ztj95G6G97985789A6686qEpt7A638AG47G6GG40J3JG7v1keuv193895102287H1H3JH31c?http://xn--80ajpshck.xn--p1acf
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001055796374&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001055796375&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Белган,4504127914891283,tel:+74957303660,Неизветно,"http://link.2gis.ru/1.2/72A00301/online/20211101/project32/4504127914891283/null/Bmn2nl935C3HJ56342IGGGG2hbhxsp95G6G97C3778B22B4HqEpt7A638BG48G6GG4G4IJ4J2iefuv19389537A37A1H1JJ1gf?http://www.belgan.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136499194183&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127914891283&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Грант-Сервис,4504128908413178,tel:+79857631189,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504137598323971&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504128908413178&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606394420"
MSC_part1,Рубеж,70000001050015887,tel:+74957982147,Неизветно,"http://link.2gis.ru/1.2/612B00A5/online/20211101/project32/70000001050015887/null/n69hoe935C3HJ81301IGGGGGr64u6995G6G9798578225B98qEpt7A6388G45G6GG40J3JG7g8z6uv193895102282H1H3JH38e?http://www.rubezh.msk.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001050015886&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001050015887&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,АГИС,70000001023860099,tel:+74954117789,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001023860098&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001023860099&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606388295"
MSC_part1,ТрастТвердь,70000001007526238,tel:+74959522419,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001007526237&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001007526238&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606385832"
MSC_part1,Участковый пункт полиции,70000001049563635,tel:+74957189168,Неизветно,"/moscow/branches/4504136498427472
http://link.2gis.ru/1.2/CC1BF767/online/20211101/project32/70000001049563635/null/oBtbt2935C3HJ81301IGGGGG97e4de95G6G9798578773946qEpt7A638BG48G6GG40J3JG7utntuv19389510227BH1H3JH366?http://xn--b1aew.xn--p1ai
http://link.2gis.ru/1.2/E0BB0C8F/online/20211101/project32/70000001049563635/null/oBtbt2935C3HJ81301IGGGGG97e4de95G6G9798578773946qEpt7A638BG48G6GG40J3JG7utntuv19389510227BH1H3JH366?http://petrovka38.ru
https://twitter.com/petrovka_38"
MSC_part1,НЕВА,70000001027633339,tel:+79282685181,Неизветно,"http://link.2gis.ru/1.2/F1A33E28/online/20211101/project32/70000001027633339/null/klAuly935C3HJ81301IGGGGGj5Eyyg95G6G979857884364AqEpt7A6387G44G6GG40J3JG7u3jruv193895102259H1H3JH3d2?http://www.ohrana-neva.ru
http://redirect.2gis.com/account/?language=ru&id=32&firmId=70000001027633338&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=70000001027633339&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318"
MSC_part1,Редан-Т,4504127908434929,tel:+74996114070,Неизветно,"http://redirect.2gis.com/account/?language=ru&id=32&firmId=4504136498312952&utm_source=online&utm_medium=products&utm_campaign=card
http://redirect.2gis.com/adv/?language=ru&page=online_owner&id=32&calculate_for=4504127908434929&utm_source=online&utm_medium=products&utm_campaign=card
/moscow/search/%D0%A3%D1%81%D0%BB%D1%83%D0%B3%D0%B8%20%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B/rubricId/318
/moscow/station/4504385606390694"
